2.44	1.26	0.9	-0.7	0.7853981633974483	4.22	0.612816848658716	E9M232
2.04	1.2125	0.75	0.299999947991964	4.843288674284264	15.1022	0.667937	E170M28
2.44	1.58	1.15	-0.7	3.4033920413889427	3.87	5.33534835694915	E9M278
2.44	1.54	1.45	0.5	0.7853981633974483	0.307	0.170988303693557	E9M53
5.75	1.33	3.5	0.3	0.2617993877991494	0.0999	0.044481569216924	E37M27
5.75	1.31	4.2	-0.9	3.9269908169872414	0.0367	0.0287083611514137	E37M41
2.04	1.7125	0.85	-0.300006607736738	1.1780972450961724	0.317475	0.113178	E170M149
2.04	1.7875	0.45	-0.100000512686068	4.843288674284264	0.458533	0.0730519	E170M163
2.04	1.5625	0.95	0.900000249252653	5.105088062083414	0.235939	0.0799205	E170M114
1.64	1.56	0.4	-0.7	1.3089969389957472	1.37	0.623922022371386	E9M24
1.64	1.16	0.65	0.7	5.497787143782138	4.99	1.37957912422594	E9M111
1.64	1.52	0.4	0.9	0.7853981633974483	2.59	1.06965540712886	E9M22
5.75	1.25	3.0	0.5	4.4505895925855405	0.7444	0.0858735116319345	E37M8
2.04	1.2625	0.55	0.5	2.748893571891069	7.91832	0.967256	E170M38
2.04	1.2625	0.65	-0.5	4.843288674284264	9.23976	0.444997	E170M39
1.64	1.22	0.65	-0.1	2.8797932657906435	8.69	1.7107705866071	E9M114
1.64	1.34	0.75	0.3	1.3089969389957472	2.0	0.696621310325775	E9M143
2.44	1.66	0.75	-0.1	5.497787143782138	0.356	0.297138031897635	E9M222
2.44	1.16	0.9	-0.7	2.8797932657906435	3.27	0.914459928044964	E9M227
2.04	1.3375	0.45	0.299999947991964	2.2252947962927703	4.76391	0.251492	E170M55
5.75	1.29	4.2	0.1	4.4505895925855405	0.1577	0.0403398066430666	E37M40
2.44	1.52	1.45	0.5	4.4505895925855405	0.825	0.243	E9M52
2.04	1.4875	0.95	0.100000512686068	5.8904862254808625	1.33144	0.154647	E170M96
2.04	1.3375	0.95	0.69999995013338	2.2252947962927703	1.33687	0.169444	E170M60
1.64	1.34	0.9	0.5	4.974188368183839	2.97	1.55	E9M162
5.75	1.37	4.2	-0.1	4.974188368183839	0.1721	0.0371927412272879	E37M44
2.04	1.4625	0.45	-0.69999995013338	3.0106929596902186	2.13668	2.64306	E170M85
2.44	1.56	1.15	-0.3	5.497787143782138	1.08	0.516347983437526	E9M277
2.04	1.2125	0.75	0.5	4.843288674284264	11.9489	0.571612	E170M28
2.04	1.4125	0.95	0.69999995013338	5.6286868376817125	0.635308	0.0959076	E170M78
1.64	1.32	0.4	0.1	4.974188368183839	7.91	1.42687911190822	E9M12
2.04	1.6375	0.55	-0.5	2.748893571891069	0.0	0.0	E170M128
2.44	1.38	0.75	-0.9	2.8797932657906435	1.74	0.979279245159418	E9M208
1.64	1.16	0.9	-0.1	5.497787143782138	4.36	1.21083410919911	E9M153
2.04	1.2125	0.65	0.5	5.366887449882563	12.0246	0.414593	E170M27
2.04	1.2375	0.95	-0.300006607736738	4.843288674284264	9.29888	0.828263	E170M36
1.64	1.1	0.9	-0.9	2.356194490192345	0.819	1.03	E9M150
2.04	1.3875	0.85	0.100000512686068	2.748893571891069	0.0	0.0	E170M71
5.75	1.25	3.0	-0.5	0.2617993877991494	0.3245	0.0815892149735491	E37M8
2.04	1.4625	0.95	0.69999995013338	5.6286868376817125	0.808213	0.222006	E170M90
2.44	1.4	1.45	0.3	2.356194490192345	0.43	0.334713847935815	E9M46
2.04	1.1875	0.65	0.5	2.4870941840919194	11.5818	0.527128	E170M21
2.44	1.38	1.8	0.5	3.9269908169872414	0.379	0.264	E9M74
2.44	1.54	0.75	-0.9	1.3089969389957472	0.98	0.540730653837934	E9M216
2.04	1.1125	0.95	0.299999947991964	3.2724923474893677	2.06166	0.269897	E170M6
1.64	1.42	0.75	-0.5	0.7853981633974483	4.18	2.55	E9M147
2.04	1.2375	0.65	0.100000512686068	0.9162978572970231	13.6181	0.467327	E170M33
1.64	1.54	0.4	0.5	2.356194490192345	0.888	0.300834904889709	E9M23
1.64	1.36	0.525	-0.3	1.3089969389957472	2.59	0.823235209402513	E9M92
2.04	1.7375	0.65	-0.300006607736738	2.4870941840919194	0.588102	0.124774	E170M153
2.44	1.32	0.75	0.3	2.8797932657906435	2.71	1.0825989515975	E9M205
5.75	1.29	3.0	0.1	0.2617993877991494	0.1823	0.0513638978271704	E37M10
2.04	1.3125	0.55	0.900000249252653	0.9162978572970231	0.887931	0.0547348	E170M50
2.44	1.12	0.65	0.1	3.4033920413889427	3.57	1.15565067818956	E9M165
2.04	1.2125	0.65	0.900000249252653	3.796091123087667	5.63166	0.240086	E170M27
2.04	1.2625	0.95	0.100000512686068	4.581489286485115	7.91951	0.583836	E170M42
2.04	1.4375	0.65	0.299999947991964	5.105088062083414	2.11881	0.197563	E170M81
5.75	1.25	6.0	0.5	4.4505895925855405	0.0351	0.023307080469248	E37M69
2.44	1.46	1.15	-0.5	1.8325957145940461	0.849	0.335503219060563	E9M272
2.04	1.5875	0.65	0.299999947991964	5.366887449882563	0.993159	0.126814	E170M117
2.04	1.2375	0.75	0.69999995013338	3.796091123087667	6.93649	0.426637	E170M34
2.04	1.2375	0.95	-0.5	3.5342917352885173	3.46696	0.370244	E170M36
2.44	1.52	1.15	-0.7	2.8797932657906435	1.54	0.744523364307662	E9M275
2.44	1.18	0.65	0.9	0.2617993877991494	6.72	1.70310636485218	E9M168
2.04	1.7875	0.65	-0.300006607736738	3.5342917352885173	0.301499	0.120049	E170M165
2.04	1.2875	0.95	0.299999947991964	3.2724923474893677	2.69344	0.324167	E170M48
1.64	1.2	0.9	0.9	5.497787143782138	5.91	2.11339503169663	E9M155
2.04	1.6125	0.55	0.299999947991964	1.9634954084936207	1.17372	0.150458	E170M122
5.75	1.13	6.0	-0.7	0.2617993877991494	0.0	0.025	E37M63
